1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.062239462633760956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.6312717581635628E-5,2.714291258936162E-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.7250956298527458E-10,2.148547466277869E-9,7.924536332239309E-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.1721186451185354E-8,3.489852317107062E-7,4.028013080633832E-11,3.446341099369745E-7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.764164930051014E-8,7.632550120159696E-7,4.799599990636397E-10,9.284186516711968E-8,2.4352604845074904E-8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.003078207141076342,1.011677653971436E-6,7.210391235802744E-6,0.0016064679638261709,1.442046031336528E-5,3.974186244112652E-7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.420531701163017E-7,1.2856432067477747E-6,4.7049958813033343E-8,8.938919602195217E-10,5.402711808417236E-9,1.1220805677647939E-4,3.763318488787426E-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.14867926620625255,5.4653196835689107E-14,4.085163200375378E-5,9.614084157362129E-11,0.4195593566688766,1.4121968970384196E-4,0.5061281419529161,0.7389917475167381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.000342809348707E-12,7.87144639971677E-11,0.3854197148898771,0.02310925829743979,0.22026719428698655,0.00479484396046527,0.8957926245010706,2.932364725163252E-5,0.5453795695681349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.7660302266727367E-5,1.726005598121426E-5,0.0034010179736727567,0.19949353495841818,0.46864850540526676,0.030678652249925987,0.856690178033925,0.07910574289244345,0.688100824701028,0.8763914463913713,1.0,0.0,0.0,0.0,0.0,0.0,
2.359017262480654E-13,1.9189975313731907E-12,0.00940188657606929,0.05840193830063298,0.6360142594309928,1.0325914786804214E-12,0.769505130350389,2.6583819834279907E-5,0.6559069304582141,0.8342662675306045,0.9686449718076541,1.0,0.0,0.0,0.0,0.0,
0.02583266262049591,5.151123428294346E-8,0.14090983419599784,0.07046003077752074,0.6739075229357845,0.013269980184502787,0.6833029865808657,0.23144108390848223,0.8030376835450682,0.8163329781825849,0.9340548206906988,0.9596383553077968,1.0,0.0,0.0,0.0,
0.05599405477467459,5.950064052886007E-11,0.2914476811487932,0.20418789746304922,0.7785096891477636,5.512142836461249E-11,0.46031155550058794,0.22963726996245232,0.737187665935071,0.7003950629275731,0.8184882383821065,0.8635809668841209,0.9487783976752291,1.0,0.0,0.0,
0.09090086364602856,9.910077592098298E-12,0.04839302841210023,0.2719615097404367,0.5997595570138503,9.892901344989296E-13,0.5179678171955364,0.5368128902592245,0.923432484866223,0.6203645876066249,0.8208935407581105,0.7957634677369703,0.9100736504568752,0.9027503400531592,1.0,0.0,
0.01343563830940478,3.050891180620075E-5,2.2093058077628361E-7,1.578981990677924E-9,0.13339334128285651,0.0038797489557192474,0.9910015500606759,4.101081849270146E-4,0.5593438053468629,0.9170618078932317,0.9112933574618355,0.8472945083102973,0.767311726298404,0.5603339088628431,0.5940000902182254,1.0,
