1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.05833883603906746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.042069652021226984,0.018891141811348388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.018940253441824855,0.010428651955790265,0.03751349464570254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.02994819502774344,0.026451705738366443,0.05033151482801126,0.04450526897750634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.06395527977137805,0.08072814593274212,0.03286192292903636,0.032589764314048315,0.04183324487823728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.07045965548376004,0.04201718221144504,0.06720055293352098,0.18523055044646597,0.1700824189512565,0.10084558472753972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.09313811495539819,0.04464700297824411,0.07535888835332508,0.021599744771463578,0.05709074992203656,0.0990336981118315,0.22015440869446493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.01020234158658986,0.0,0.005217484936227841,1.8663735447014523E-4,0.017083691128613628,0.013188516806304045,0.01439557316154784,0.039433869117936435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.05638292856683076,0.011700130809959831,0.03792570840059062,0.021457393188270345,0.060897164593729056,0.009243735499136428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.010334246854656668,0.007307914013090964,0.006498776886837131,0.008039187626509188,0.05118355321871332,0.014209462586689446,0.02206913725673122,0.017896616455154512,0.009215240955355562,0.007502308260568197,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0020201774726932,0.0017728643620620339,0.015946830264771457,0.0,0.007766078490018574,0.004391520768805194,0.006792370797365215,0.06214109684079771,0.03218738834008127,1.0,0.0,0.0,0.0,0.0,
0.008097501076089794,0.011449064193278525,0.05328841429713546,0.014874757255323398,0.10529080090515068,0.008620287185174165,0.0871989394074323,0.04888212912854158,9.227490505012951E-4,0.02893989951253427,0.022409871161291006,0.013043921143860673,1.0,0.0,0.0,0.0,
0.0048727236851449154,0.0,0.020235709981263023,0.008516300621817872,0.05825793654628839,0.00179560671482862,0.027547594913859632,0.015298154026688804,0.009704877369516439,0.11335065699725591,0.03517726036914448,0.02867341753984828,0.04667894460590264,1.0,0.0,0.0,
0.009495164286394693,0.0,0.015866520392194224,0.012806949725691283,0.08450224046234306,0.0,0.017486770224731565,0.025212266376271445,0.0196664195988203,0.027762515107582004,0.06801664572387554,0.11194006636503455,0.03742550234411771,0.38669449928669736,1.0,0.0,
0.007147108688806272,0.0037325045906316033,0.005778589513928077,0.0031184901183942417,0.011406198529729097,0.01424805620817352,0.03359366588908087,0.019662762801482152,0.0,0.0,0.002237900549518487,0.002319747461885296,0.012287261111550334,6.615290255336144E-4,0.013068634633635081,1.0,
